f,s11,idk
4.824000000000000E9,-5.386983349317642,7.487458384898849E1  
4.824666666666666E9,-5.478451314281061,7.711873843706078E1  
4.825333333333333E9,-5.408075704458745,7.499093544203944E1  
4.826000000000000E9,-5.222269754672238,7.400936929184120E1  
4.826666666666666E9,-5.359625755360290,7.576441855977188E1  
4.827333333333333E9,-5.172715202738512,7.521777483343234E1  
4.828000000000000E9,-5.228062569223178,7.539480786353509E1  
4.828666666666666E9,-5.447638099423437,7.448063937269070E1  
4.829333333333333E9,-5.271959256345534,7.583291184284694E1  
4.830000000000000E9,-5.459504405836106,7.466042081825738E1  
4.830666666666666E9,-5.468976354526229,7.503183100450526E1  
4.831333333333333E9,-5.402378212970293,7.572740460414458E1  
4.832000000000000E9,-5.508014238354154,7.709739108564739E1  
4.832666666666666E9,-5.689822829936097,7.662091428368133E1  
4.833333333333333E9,-5.511203857349454,7.707224459029484E1  
4.834000000000000E9,-5.443985195323006,7.706764736512447E1  
4.834666666666666E9,-5.099763474991356,7.621798989616791E1  
4.835333333333333E9,-5.421565074789365,7.587856906798960E1  
4.836000000000000E9,-5.191766982986764,7.462637282401612E1  
4.836666666666666E9,-5.297792320395248,7.839638169841084E1  
4.837333333333333E9,-5.441105357858341,7.531679050165575E1  
4.838000000000000E9,-5.169179403615902,7.557048427521859E1  
4.838666666666666E9,-5.371418756499144,7.754684842912849E1  
4.839333333333333E9,-5.144230406860994,7.542996248290282E1  
4.840000000000000E9,-5.404599935120928,7.493372546718733E1  
4.840666666666666E9,-5.516547587213719,7.576425284460406E1  
4.841333333333333E9,-5.351074466429435,7.613906025150082E1  
4.842000000000000E9,-5.449952919514647,7.667009832667068E1  
4.842666666666666E9,-5.077807176585459,7.776067200992982E1  
4.843333333333333E9,-5.231201082247020,7.588392860157981E1  
4.844000000000000E9,-5.229260898793888,7.720152075066550E1  
4.844666666666666E9,-5.235189497614528,7.738824297100402E1  
4.845333333333333E9,-5.197816296752585,7.742148874452383E1  
4.846000000000000E9,-5.476210824770736,7.570273416622017E1  
4.846666666666666E9,-5.188716999983549,7.664017524473519E1  
4.847333333333333E9,-5.341474956576970,7.569872085522204E1  
4.848000000000000E9,-5.533078166253592,7.637865380374130E1  
4.848666666666666E9,-5.224629664975616,7.596484179114502E1  
4.849333333333333E9,-5.273397855523426,7.562688928839569E1  
4.850000000000000E9,-5.170196091846652,7.834901744728275E1  
4.850666666666666E9,-5.378345789573546,7.612696885934507E1  
4.851333333333333E9,-5.453220779652306,7.561395048193030E1  
4.852000000000000E9,-5.229400565282227,7.534226613587904E1  
4.852666666666666E9,-5.378593651403302,7.565379815723941E1  
4.853333333333333E9,-5.353993497187553,7.682928196200211E1  
4.854000000000000E9,-5.323729430519038,7.757120543027671E1  
4.854666666666666E9,-5.383084132902426,7.628385202645747E1  
4.855333333333333E9,-5.640889686427310,7.632935930717680E1  
4.856000000000000E9,-5.573173736814979,7.529396216284229E1  
4.856666666666666E9,-5.614211788126436,7.463697680307739E1  
4.857333333333333E9,-5.241106858849859,7.601890740392665E1  
4.858000000000000E9,-5.179108874260949,7.664021466149926E1  
4.858666666666666E9,-5.273734680448784,7.818230214932542E1  
4.859333333333333E9,-5.545673005117671,7.629677454112522E1  
4.860000000000000E9,-5.482680777930220,7.668699891676434E1  
4.860666666666666E9,-5.387673409610215,7.634145415350019E1  
4.861333333333333E9,-5.316855449093104,7.553842436739956E1  
4.862000000000000E9,-5.366798452854586,7.835360191107485E1  
4.862666666666666E9,-5.328013120315114,7.614117845905925E1  
4.863333333333333E9,-5.360686022692855,7.511460521384764E1  
4.864000000000000E9,-5.319569943380992,7.790490916681743E1  
4.864666666666666E9,-5.412940790370610,7.573398386352473E1  
4.865333333333333E9,-5.290704941053892,7.755618236295707E1  
4.866000000000000E9,-5.294093616255479,7.748230581492091E1  
4.866666666666666E9,-5.342242213479257,7.657041803048392E1  
4.867333333333333E9,-5.294593078050252,7.621374743620822E1  
4.868000000000000E9,-5.249134002694515,7.571977478047306E1  
4.868666666666666E9,-5.316220513600582,7.488437601337755E1  
4.869333333333333E9,-5.152876297319235,7.732396367506037E1  
4.870000000000000E9,-5.320493364812676,7.759574611173051E1  
4.870666666666666E9,-5.310858271189615,7.715193382912209E1  
4.871333333333333E9,-5.164246925464442,7.723781617305004E1  
4.872000000000000E9,-5.197619631632733,7.645927944716372E1  
4.872666666666666E9,-5.350369683081416,7.609314589389092E1  
4.873333333333333E9,-5.334964811325676,7.691545572242224E1  
4.874000000000000E9,-5.295153224030117,7.609409239088430E1  
4.874666666666666E9,-5.322339003726540,7.858100412113690E1  
4.875333333333333E9,-5.165139476091722,7.557154603447694E1  
4.876000000000000E9,-5.287766319719707,7.763594097220145E1  
4.876666666666666E9,-5.223580210426938,7.708596392390282E1  
4.877333333333333E9,-5.247006613464960,7.789963089246187E1  
4.878000000000000E9,-5.331164826498999,7.692840660031894E1  
4.878666666666666E9,-5.203488366987903,7.739538735768221E1  
4.879333333333333E9,-5.246725346332815,7.772482046255819E1  
4.880000000000000E9,-5.332515169563628,7.866145868675474E1  
4.880666666666666E9,-5.339339973849561,7.718960171395038E1  
4.881333333333333E9,-5.215265523309021,7.901764840158555E1  
4.882000000000000E9,-5.244193630811540,7.725275100913360E1  
4.882666666666666E9,-5.262410960962254,7.625989924277346E1  
4.883333333333333E9,-5.267122685277552,7.847901319363466E1  
4.884000000000000E9,-5.315666957265370,7.711782585146717E1  
4.884666666666666E9,-5.309892683784183,7.787196044666413E1  
4.885333333333333E9,-5.216143378661224,7.593889044391833E1  
4.886000000000000E9,-5.216877974608170,7.742041535313433E1  
4.886666666666666E9,-5.093378848750807,7.754059010138316E1  
4.887333333333333E9,-5.382317447524814,7.934879117458830E1  
4.888000000000000E9,-5.286343115652025,7.797619762742110E1  
4.888666666666666E9,-5.162358556460523,7.869545363211083E1  
4.889333333333333E9,-5.278328684449385,7.796959828537830E1  
4.890000000000000E9,-5.325204458717703,7.728467565730792E1  
4.890666666666666E9,-5.377409979351198,7.792348628320627E1  
4.891333333333333E9,-5.292207151290868,7.802710910782531E1  
4.892000000000000E9,-5.170741505022731,7.917128553263710E1  
4.892666666666666E9,-5.144914433177419,7.705810067019561E1  
4.893333333333333E9,-5.175306399423918,7.808095810306048E1  
4.894000000000000E9,-5.237375483437088,7.674224612113909E1  
4.894666666666666E9,-5.149677767989135,7.889578885955831E1  
4.895333333333333E9,-5.198327848082766,7.838874400743880E1  
4.896000000000000E9,-5.233734311825121,8.134079007008579E1  
4.896666666666666E9,-5.155932681256604,7.634738359716273E1  
4.897333333333333E9,-5.140702172403916,7.840108470799578E1  
4.898000000000000E9,-5.097478371800822,7.794228452867571E1  
4.898666666666666E9,-5.222401657390007,8.061673112972436E1  
4.899333333333333E9,-5.229473447392032,7.865311748007629E1  
4.900000000000000E9,-5.183591802668224,7.932267040315595E1  
4.900666666666666E9,-5.084567191612284,7.805836271934095E1  
4.901333333333333E9,-5.265439130429220,7.599174099631891E1  
4.902000000000000E9,-5.223111281907602,7.898727023794014E1  
4.902666666666666E9,-5.241708780121685,7.936194978181933E1  
4.903333333333333E9,-5.268778047946218,7.630118995374211E1  
4.904000000000000E9,-5.248491342466566,7.867386229669603E1  
4.904666666666666E9,-5.190855453171857,7.791187766511033E1  
4.905333333333333E9,-5.239945866610668,7.797899925026937E1  
4.906000000000000E9,-5.165658121470560,7.838530217545331E1  
4.906666666666666E9,-5.248058922316321,7.832078116141597E1  
4.907333333333333E9,-5.017627118627324,7.777921178608953E1  
4.908000000000000E9,-5.177247902904004,7.902339688678252E1  
4.908666666666666E9,-5.204415986866155,8.014408189284463E1  
4.909333333333333E9,-5.173851723697793,7.848506747622376E1  
4.910000000000000E9,-5.151568145164045,7.825537858782114E1  
4.910666666666666E9,-5.210674792766617,7.572865901138229E1  
4.911333333333333E9,-5.132938030662414,8.125431467804830E1  
4.912000000000000E9,-4.970181126043842,7.958387693074729E1  
4.912666666666666E9,-5.087461571775635,7.933008323454605E1  
4.913333333333333E9,-5.212219165815752,8.116622974877045E1  
4.914000000000000E9,-5.292328524584408,7.682300537461457E1  
4.914666666666666E9,-5.110682816641657,7.901814823992997E1  
4.915333333333333E9,-5.151586792157056,7.976109255024925E1  
4.916000000000000E9,-5.240904659350677,8.028100973661762E1  
4.916666666666666E9,-5.078175619935808,7.803212688362453E1  
4.917333333333333E9,-5.115913205114320,8.025137155682032E1  
4.918000000000000E9,-5.067562242998592,7.989486510101125E1  
4.918666666666666E9,-5.081341718174628,7.855391413989146E1  
4.919333333333333E9,-5.261648263697173,7.949103167052365E1  
4.920000000000000E9,-5.093510562058490,7.951651463222724E1  
4.920666666666666E9,-5.110205945859310,7.583109008026601E1  
4.921333333333333E9,-5.091936368938107,7.928455689781421E1  
4.922000000000000E9,-5.100900946321212,7.911473827349792E1  
4.922666666666666E9,-5.175775106327047,7.963229606067408E1  
4.923333333333333E9,-5.157273893715773,7.894342381854297E1  
4.924000000000000E9,-5.018977720923028,7.736934462605632E1  
4.924666666666666E9,-5.156018160313394,8.051881905954934E1  
4.925333333333333E9,-5.070816493398731,7.916808282328969E1  
4.926000000000000E9,-4.961521584954526,8.036028241104113E1  
4.926666666666666E9,-5.071452465648770,7.723095280066181E1  
4.927333333333333E9,-5.177810637385624,7.744538216786104E1  
4.928000000000000E9,-5.080574474719758,7.973752581467102E1  
4.928666666666666E9,-5.217802064264350,7.762951758103510E1  
4.929333333333333E9,-5.200351329920809,8.062988560011910E1  
4.930000000000000E9,-4.898560166235050,7.996145318753351E1  
4.930666666666666E9,-5.072014820974908,7.874365850531001E1  
4.931333333333333E9,-5.107932596883103,7.949357628905348E1  
4.932000000000000E9,-4.998670014302889,7.827875813817524E1  
4.932666666666666E9,-4.956229045198486,8.306967071229239E1  
4.933333333333333E9,-4.952519770513235,8.074334028773946E1  
4.934000000000000E9,-5.030949785596068,8.061492822182055E1  
4.934666666666666E9,-5.054352995247914,7.945551709993438E1  
4.935333333333333E9,-4.992825448813202,8.211140584025210E1  
4.936000000000000E9,-5.144335817979637,8.103890145236389E1  
4.936666666666666E9,-4.933547665636170,8.013162379211546E1  
4.937333333333333E9,-4.933982600504500,8.066181670147860E1  
4.938000000000000E9,-5.094690166906971,8.075854871111237E1  
4.938666666666666E9,-5.125550085693216,8.020623086080921E1  
4.939333333333333E9,-5.044735078351156,7.848768248614708E1  
4.940000000000000E9,-4.858313266080029,7.967521216080728E1  
4.940666666666666E9,-5.087652902100675,7.906473375415183E1  
4.941333333333333E9,-4.947055689641744,7.923565530117793E1  
4.942000000000000E9,-5.118167140744130,8.013093371473943E1  
4.942666666666666E9,-4.871930484742552,8.303183035477596E1  
4.943333333333333E9,-4.947101381568100,7.881510961719674E1  
4.944000000000000E9,-4.888307822214614,7.977093484147849E1  
4.944666666666666E9,-5.027155944787715,8.194775770280721E1  
4.945333333333333E9,-4.927709003200286,7.970905315858681E1  
4.946000000000000E9,-5.015449986162485,7.909853219015029E1  
4.946666666666666E9,-4.861106908512472,7.990488349081491E1  
4.947333333333333E9,-4.935728679650246,8.046879181398688E1  
4.948000000000000E9,-4.951365950460973,8.281957050154347E1  
4.948666666666666E9,-4.962490857611497,8.064598137762977E1  
4.949333333333333E9,-4.802424044576993,8.018404814316364E1  
4.950000000000000E9,-5.121149338435568,7.895281149703109E1  
4.950666666666666E9,-4.757212371881496,8.050628867613141E1  
4.951333333333333E9,-5.088384000632570,8.082214518015009E1  
4.952000000000000E9,-4.919521721685402,7.986639964995844E1  
4.952666666666666E9,-4.997432453124719,8.044023362122908E1  
4.953333333333333E9,-4.890905724099964,8.178749669617292E1  
4.954000000000000E9,-5.049327318952774,8.035577624093430E1  
4.954666666666666E9,-5.065355746281823,7.953872563432753E1  
4.955333333333333E9,-4.830541109982682,8.097269785977726E1  
4.956000000000000E9,-4.945792006787722,8.133190273628858E1  
4.956666666666666E9,-4.685771276363735,8.173905114182388E1  
4.957333333333333E9,-5.285891462477311,8.036308170895200E1  
4.958000000000000E9,-4.862292289787401,7.952029243902840E1  
4.958666666666666E9,-4.985942873614813,8.245330905366349E1  
4.959333333333333E9,-4.898443866138681,8.159895960398923E1  
4.960000000000000E9,-5.080281463014719,8.005327346658811E1  
4.960666666666666E9,-4.877298937142713,8.056813769053196E1  
4.961333333333333E9,-4.950716132533076,8.021525456254807E1  
4.962000000000000E9,-4.951236268390564,7.966497730873103E1  
4.962666666666666E9,-4.838056013406984,7.965577225555656E1  
4.963333333333333E9,-4.825308782224224,8.028718707234576E1  
4.964000000000000E9,-4.799228232378085,8.157876698156207E1  
4.964666666666666E9,-4.972316587528932,7.997236235860972E1  
4.965333333333333E9,-4.836288529663372,8.072580947243927E1  
4.966000000000000E9,-4.798296933184918,8.071340710705921E1  
4.966666666666666E9,-4.746423724274537,8.250867505518130E1  
4.967333333333333E9,-4.739300832145046,7.969208917169108E1  
4.968000000000000E9,-4.817279830354619,8.007905113107007E1  
4.968666666666666E9,-4.820362777819105,8.004563057012072E1  
4.969333333333333E9,-4.786571720979922,8.132675399385475E1  
4.970000000000000E9,-4.902788362306978,7.946001002488742E1  
4.970666666666666E9,-4.884791192575736,8.053011227971020E1  
4.971333333333333E9,-4.975925326289829,7.892064307336423E1  
4.972000000000000E9,-4.855200723297767,7.840591445187204E1  
4.972666666666666E9,-4.663084123613091,8.054542845203383E1  
4.973333333333333E9,-4.928988880694082,8.000275732597117E1  
4.974000000000000E9,-4.918351963975089,8.050096557970170E1  
4.974666666666666E9,-4.742551872353185,7.981793483094215E1  
4.975333333333333E9,-4.850114596859376,8.063241375937388E1  
4.976000000000000E9,-4.916508964370916,7.960912330321771E1  
4.976666666666666E9,-4.841988217048376,7.933386915164661E1  
4.977333333333333E9,-4.870787754183556,8.052638706834129E1  
4.978000000000000E9,-4.683508228322088,8.183930863012074E1  
4.978666666666666E9,-4.805888253622626,8.069670000290873E1  
4.979333333333333E9,-4.878873441899951,7.954201254016044E1  
4.980000000000000E9,-4.818667602678283,8.041474957581036E1  
4.980666666666666E9,-4.800438626668565,8.282621062543477E1  
4.981333333333333E9,-4.808391097199817,8.154623237043269E1  
4.982000000000000E9,-4.801836091207910,8.131762258725492E1  
4.982666666666666E9,-4.830798728923264,8.050939578215608E1  
4.983333333333333E9,-4.838093705149708,8.093459859197570E1  
4.984000000000000E9,-4.793098226175829,7.980814494326745E1  
4.984666666666666E9,-4.839096618981738,7.982061778844978E1  
4.985333333333333E9,-4.730719113790849,8.169407266606433E1  
4.986000000000000E9,-4.825274593940374,8.061482611877281E1  
4.986666666666666E9,-4.810750089245033,8.177472237682072E1  
4.987333333333333E9,-4.866938060799249,8.257536356172540E1  
4.988000000000000E9,-4.903203014233818,8.136013602849064E1  
4.988666666666666E9,-4.776158979219047,8.109239539537963E1  
4.989333333333333E9,-4.791918222103733,8.138622972709202E1  
4.990000000000000E9,-4.782528332366240,8.247232852573120E1  
4.990666666666666E9,-4.757988894599052,7.958454269609103E1  
4.991333333333333E9,-4.927675132385825,8.090156162648255E1  
4.992000000000000E9,-4.814319257500368,8.189428983021996E1  
4.992666666666666E9,-4.760818283598083,7.972386214413554E1  
4.993333333333333E9,-4.714666892013523,8.081761612026872E1  
4.994000000000000E9,-4.935079294142742,8.224206939144983E1  
4.994666666666666E9,-4.905356694511326,8.073996827406796E1  
4.995333333333333E9,-4.833932792209785,8.204252745196671E1  
4.996000000000000E9,-4.650047313230328,8.224835542452865E1  
4.996666666666666E9,-4.877417482121967,7.976733141359121E1  
